Text,Name,Created At,Tweet Type
"RT @WholeKidsFnd : In partnership with @FLOTUS we’ve been able to place more than 4,400 #schoolsaladbars in cafeterias! That's a lot of #veggies! #LetsMove",First Lady- Archived,Wed Oct 05 20:52:32 +0000 2016,Retweet
"RT @FoodCorps : ""If we have the courage to plant a seed...we never know what might grow. That's what this garden has taught me."" —@FLOTUS #LetsMove https://t.co/xEbHN46ZTm",First Lady- Archived,Wed Oct 05 20:50:53 +0000 2016,Retweet
"""I'm hopeful that future first families will cherish this garden like we have"" -The First Lady on the @WhiteHouse Kitchen Garden. #LetsMove",First Lady- Archived,Wed Oct 05 20:30:47 +0000 2016,Tweet
This garden will live on as a symbol of the hopes that we all hold of growing a healthier nation for our children. -The First Lady #LetsMove,First Lady- Archived,Wed Oct 05 20:29:56 +0000 2016,Tweet
"""I didn't just take on this issue as First Lady - but as a mother who cares deeply about the health of my daughters."" -The First Lady",First Lady- Archived,Wed Oct 05 20:28:57 +0000 2016,Tweet
"""This has truly become a movement...and it certainly won't end when I leave the @WhiteHouse."" -The First Lady #LetsMove",First Lady- Archived,Wed Oct 05 20:28:13 +0000 2016,Tweet
"""Childhood obesity rates in this country have stopped rising and they've even started falling for our youngest kids."" -The First Lady",First Lady- Archived,Wed Oct 05 20:27:22 +0000 2016,Tweet
"""50 million kids had access to healthier meals and snacks at school."" -The First Lady on the impact of #LetsMove.",First Lady- Archived,Wed Oct 05 20:26:41 +0000 2016,Tweet
"""11 million kids attended a @LetsMove Active School where they can get 60 minutes of physical activity a day."" -The First Lady #LetsMove",First Lady- Archived,Wed Oct 05 20:26:23 +0000 2016,Tweet
"""Today, 81 million Americans woke up in @LetsMove Cities, Towns and Counties."" -The First Lady #LetsMove",First Lady- Archived,Wed Oct 05 20:25:48 +0000 2016,Tweet
"""This garden helped us start a national conversation about how we live and eat."" -The First Lady on the impact of the Kitchen Garden.",First Lady- Archived,Wed Oct 05 20:25:20 +0000 2016,Tweet
"""The number of schools with gardens in DC alone has increased by 50 percent since 2011."" -The First Lady on the impact of the Kitchen Garden",First Lady- Archived,Wed Oct 05 20:24:55 +0000 2016,Tweet
"""We’ve inspired countless folks across this country to plant gardens of their own."" -The First Lady on the impact of #LetsMove.",First Lady- Archived,Wed Oct 05 20:23:01 +0000 2016,Tweet
"""And the first ever @WhiteHouse pollinator garden to provide a home for our birds, butterflies &amp; bees"" -The First Lady on the Kitchen Garden",First Lady- Archived,Wed Oct 05 20:21:57 +0000 2016,Reply
"""We created the first ever @WhiteHouse compost system to highlight the importance of healthy soil."" -The First Lady #LetsMove",First Lady- Archived,Wed Oct 05 20:20:41 +0000 2016,Tweet
"""Kids from across this country blew us away with their enthusiasm, returning season after season to plant &amp; harvest."" -The First Lady",First Lady- Archived,Wed Oct 05 20:20:08 +0000 2016,Tweet
"""Folks from the @NatlParkService cared for this garden with such skill – and such heart – day in and day out."" -The First Lady #LetsMove",First Lady- Archived,Wed Oct 05 20:18:52 +0000 2016,Tweet
